1.0,23.31,69.92,23.31
2.0,24.36,73.07,48.71
4.0,27.67,83.02,110.69
8.0,31.27,93.81,250.17
16.0,31.29,93.87,500.63
32.0,31.29,93.86,1001.18
64.0,29.65,88.96,1897.91
128.0,17.40,52.20,2227.31
256.0,8.99,26.97,2301.14
512.0,4.59,13.78,2351.85
1024.0,2.22,6.67,2277.63
2048.0,1.10,3.29,2248.56
4096.0,0.57,1.71,2333.19
8192.0,0.29,0.87,2362.07
16384.0,0.15,0.44,2419.95
32768.0,0.07,0.22,2450.59
65536.0,0.04,0.11,2467.54
131072.0,0.02,0.06,2483.05
