1.0,0.01,0.00,0.01
2.0,0.00,0.00,0.01
4.0,0.01,0.00,0.03
8.0,0.01,0.01,0.09
16.0,0.00,0.00,0.05
32.0,0.00,0.00,0.16
64.0,0.02,0.01,1.01
128.0,0.01,0.00,0.66
256.0,0.01,0.00,1.34
512.0,0.01,0.01,5.37
1024.0,0.01,0.01,10.85
2048.0,0.01,0.00,10.73
4096.0,0.04,0.03,151.78
8192.0,0.01,0.00,42.93
16384.0,0.01,0.01,131.38
32768.0,0.01,0.01,377.02
65536.0,0.00,0.00,94.31
131072.0,0.01,0.01,668.61
