1.0,34.05,102.15,34.05
2.0,36.39,109.17,72.78
4.0,43.96,131.87,175.83
8.0,43.86,131.57,350.85
16.0,43.82,131.46,701.12
32.0,43.82,131.46,1402.27
64.0,33.44,100.32,2140.08
128.0,17.44,52.33,2232.92
256.0,8.99,26.96,2300.67
512.0,4.59,13.78,2351.50
1024.0,2.23,6.69,2284.63
2048.0,1.08,3.25,2216.86
4096.0,0.57,1.71,2333.93
8192.0,0.29,0.87,2387.10
16384.0,0.15,0.44,2416.42
32768.0,0.09,0.26,2815.31
65536.0,0.00,0.00,0.62
131072.0,0.01,0.02,915.62
