128.0,15.18,45.54,1942.87
128.0,15.56,46.69,1992.28
128.0,15.61,46.83,1998.15
128.0,15.68,47.04,2006.99
128.0,15.60,46.79,1996.30
128.0,12.32,36.96,1576.80
128.0,8.70,26.10,1113.68
128.0,3.92,11.76,501.82
128.0,1.35,4.06,173.03
128.0,0.43,1.29,55.24
