1.0,32.96,98.87,32.96
2.0,35.06,105.19,70.13
4.0,39.20,117.59,156.79
8.0,39.66,118.97,317.26
16.0,40.26,120.77,644.09
32.0,39.53,118.60,1265.07
64.0,29.44,88.31,1884.04
128.0,15.89,47.67,2033.92
256.0,8.42,25.25,2154.50
512.0,4.34,13.01,2219.60
1024.0,2.10,6.31,2152.23
2048.0,1.05,3.14,2140.32
4096.0,0.54,1.63,2223.37
8192.0,0.28,0.83,2275.20
16384.0,0.14,0.42,2300.27
32768.0,0.08,0.24,2639.68
65536.0,0.04,0.11,2347.62
131072.0,0.02,0.06,2649.19
