128.0,7.50,22.51,960.53
128.0,13.47,40.40,1723.62
128.0,15.28,45.85,1956.46
128.0,15.60,46.79,1996.19
128.0,15.81,47.42,2023.22
128.0,15.86,47.57,2029.84
128.0,15.95,47.86,2042.18
128.0,15.90,47.69,2034.66
128.0,15.99,47.98,2047.33
0.1,40.07,120.20,5.01
0.1,38.41,115.23,4.80
0.1,40.14,120.43,5.02
0.1,37.31,111.93,4.66
0.1,34.98,104.94,4.37
0.1,33.53,100.60,4.19
0.1,33.78,101.34,4.22
0.1,33.53,100.58,4.19
0.1,33.66,100.97,4.21
